Classe,Region,Level,Year,Pop_Prop,Pop_Bias,Pop_Bias_SE,Global_Acc,Allocation_Tot,Quantity_Tot,Producer_Acc,Producer_stdErr,User_Acc,User_stdErr
4.2. Infraestrutura Urbana,Caatinga,l3,2001,0.003582734330520313,0.0007122114046547142,0.0013175246777519022,0.0,0.000635194086352142,0.0007122114046547142,0.7602278325901087,0.04815583382279116,0.9113534485461146,0.061021572654630034
"5.1. Rio, Lago e Oceano",Caatinga,l3,2001,0.007024046667977131,0.0021690468824112135,0.001699343012179401,0.0,0.00027671511170140016,0.0021690468824112144,0.7490067488582836,0.03680855939703248,0.9803023011675768,0.05030769371237844
3.2.2. Lavoura Perene,Caatinga,l3,2001,0.0030140428514127196,0.0019131144848166383,0.0022334848067049077,0.0,0.003919692209260089,0.0019131144848166387,0.21395637988484206,0.031217258420808677,0.34976169840736016,0.054889492154699654
TOTAL,Caatinga,l3,2001,1.0,0.0,0.04361553399628977,75.67698621140275,17.38678962857554,6.936224160021706,0.7567698621140212,0.015528568802953592,0.7567698621140213,0.015845925436168282
1.1. Formação Florestal,Caatinga,l3,2002,0.050424869141588655,-0.011170062367055585,0.00595717246342134,0.0,0.05713413004078448,0.011170062367055533,0.2722658097778397,0.015792270181277376,0.21195378264900647,0.012214641177493988
1.2. Formação Savânica,Caatinga,l3,2002,0.579944262860933,0.02338565598126717,0.010752363895389678,0.0,0.1966851431723804,0.023385655981266962,0.7982393649546606,0.012087538515896766,0.8304275464316985,0.012980572447357404
2.2. Formação Campestre (Campo),Caatinga,l3,2002,0.03101104546566571,-0.01578706384088833,0.004921501650466385,0.0,0.02235000635081704,0.015787063840888342,0.26596054495881977,0.023230527783870747,0.1305656867922021,0.01095389736627226
3.1. Pastagem,Caatinga,l3,2002,0.23303569865294932,0.04613823483430384,0.008639506961745431,0.0,0.06506963718901476,0.046138234834304015,0.7181934128087082,0.017344026257225316,0.8603869759758983,0.02145740022366263
3.2.1. Lavoura Temporária,Caatinga,l3,2002,0.0024300824983345356,-0.0017099535357121098,0.002276803714950282,0.0,0.0013496873627719267,0.00170995353571211,0.06288496031537336,0.01596565827883756,0.01863528553763036,0.004247297214348847
3.4. Mosaico de Usos,Caatinga,l3,2002,0.08831704969354277,-0.044260160167354956,0.005860837163204987,0.0,0.0,0.044260160167354935,1.0,0.039699694586975594,0.49884919932293675,0.018941812680233584
4.2. Infraestrutura Urbana,Caatinga,l3,2002,0.0037665273709660127,0.0006644031589531571,0.001293603166332408,0.0,0.0006352975886596791,0.0006644031589531571,0.7783643984820247,0.05134683610358722,0.9156653428889403,0.06380464089981235
"5.1. Rio, Lago e Oceano",Caatinga,l3,2002,0.0076136116881659385,0.0017555299443137648,0.0017001846024295682,0.0,0.0011004966711549678,0.0017555299443137648,0.7538965285893553,0.03643609805898368,0.9277283425903174,0.046087136765892496
3.2.2. Lavoura Perene,Caatinga,l3,2002,0.00345685262784634,0.0009834159921730465,0.002220333596557538,0.0,0.004805137807534554,0.0009834159921730456,0.23743692427204094,0.03473313907247743,0.3049837055784163,0.04737868478990558
TOTAL,Caatinga,l3,2002,1.0,0.0,0.04362230721449761,75.25079919974303,17.45647680915589,7.292723991101094,0.7525079919974241,0.015592013393176226,0.752507991997424,0.015922161179041473
1.1. Formação Florestal,Caatinga,l3,2003,0.048888881438781104,-0.0098868808763505,0.005875983732056494,0.0,0.05707571313562733,0.009886880876350451,0.26829762175576094,0.015510644622951328,0.2140393415979508,0.012279360292379969
1.2. Formação Savânica,Caatinga,l3,2003,0.5740738604449964,0.0275835777577184,0.01073090611334439,0.0,0.19339716971424625,0.02758357775771847,0.7934336804908484,0.012120562265249806,0.8315572411149932,0.013175475591534725
2.2. Formação Campestre (Campo),Caatinga,l3,2003,0.03340700899354509,-0.018078568230834875,0.005027433951942778,0.0,0.02297822453305872,0.01807856823083489,0.25047090931263216,0.022655053522804138,0.11492583777621869,0.00998164343538872
3.1. Pastagem,Caatinga,l3,2003,0.2365222281709514,0.04457389769513704,0.008598353643608114,0.0,0.0649487395636274,0.04457389769513723,0.7259006425664648,0.017527500133403817,0.8627005587046039,0.021446140099008134
3.2.1. Lavoura Temporária,Caatinga,l3,2003,0.002138233605328976,-0.0013660583738414256,0.0022649248822584865,0.0,0.0015348351780194954,0.0013660583738414251,0.006161350796810397,0.009574947843643246,0.0022250340028077,0.003452009167500699
3.4. Mosaico de Usos,Caatinga,l3,2003,0.09006587948546724,-0.045857445651966325,0.00591471390426496,0.0,0.0,0.04585744565196635,1.0,0.03968713129880281,0.49084552425465655,0.01871106480181812
4.2. Infraestrutura Urbana,Caatinga,l3,2003,0.0038032763561846724,0.0006339681865254469,0.0012441369730792178,0.0,0.0006354696247044874,0.0006339681865254474,0.785519371376268,0.05180343197390519,0.9164576058651216,0.06362514092709776
"5.1. Rio, Lago e Oceano",Caatinga,l3,2003,0.00745569012662315,0.0019396008712549032,0.0017204806933705308,0.0,0.000738740757786108,0.001939600871254903,0.7542416460895736,0.03641862774248534,0.9504579223894932,0.047604227930698816
3.2.2. Lavoura Perene,Caatinga,l3,2003,0.0036449413781140215,0.00045790862235735265,0.0021790106263637134,0.0,0.005097212343340512,0.00045790862235735134,0.26721308512809594,0.03805461844440862,0.3007826718494538,0.045474315364623874
TOTAL,Caatinga,l3,2003,1.0,0.0,0.043555944520288686,75.16079944418018,17.32030524252051,7.518895313299326,0.7516079944417957,0.01566161159005092,0.7516079944417953,0.01602523330893206
1.1. Formação Florestal,Caatinga,l3,2004,0.04720577443091727,-0.008014032973410374,0.005771880699978445,0.0,0.05748973302477045,0.008014032973410343,0.2665580695476005,0.015207137068210495,0.22130502191866494,0.01256807536221355
1.2. Formação Savânica,Caatinga,l3,2004,0.5695862062179626,0.028711669765876774,0.010724486158971827,0.0,0.19527442377471937,0.0287116697658768,0.7888194380675899,0.012151736997046912,0.8285822043766355,0.013246895470655556
2.2. Formação Campestre (Campo),Caatinga,l3,2004,0.03251159789946832,-0.017473464152791444,0.004994433720053988,0.0,0.022358385974991297,0.017473464152791458,0.25661034967413887,0.02304605460648527,0.11869428168722297,0.010240352217144933
3.1. Pastagem,Caatinga,l3,2004,0.23639022234203522,0.04774459375995785,0.008560727328018642,0.0,0.061940869995989856,0.04774459375995793,0.7229659151320006,0.017365291595219635,0.8689859728919599,0.021483256498464078
3.2.1. Lavoura Temporária,Caatinga,l3,2004,0.0026804449855936854,-0.001959716241458484,0.0023296258677818044,0.0,0.0013705420844338902,0.0019597162414584845,0.049197013726434737,0.013489785800690943,0.013228289373154995,0.003401838824912282
3.4. Mosaico de Usos,Caatinga,l3,2004,0.09430281063606928,-0.050577739048477656,0.006059820262096208,0.0,0.0,0.05057773904847776,1.0,0.039510895865402317,0.46366668493406943,0.017562482170743264
4.2. Infraestrutura Urbana,Caatinga,l3,2004,0.003953914040100464,0.0006340783073613683,0.0012417874729200949,0.0,0.0006355800063415516,0.0006340783073613679,0.7925305365736418,0.05207721530320874,0.9196264764616123,0.06282737362056377
"5.1. Rio, Lago e Oceano",Caatinga,l3,2004,0.009711558767971737,0.0003611890022545924,0.0015614243417133705,0.0,0.0026025245245230692,0.00036118900225459195,0.8349555352284201,0.03947825636498437,0.8660089185113066,0.04176783259996283
3.2.2. Lavoura Perene,Caatinga,l3,2004,0.003657470679873414,0.000573421580687379,0.0022465955789740953,0.0,0.005131407015834127,0.0005734215806873794,0.2580465548918609,0.03720707342098588,0.2985033285336239,0.04519150333255718
TOTAL,Caatinga,l3,2004,1.0,0.0,0.043490781430508475,74.85733143830603,17.340173320080183,7.802495241613807,0.748573314383054,0.015678348934223752,0.7485733143830536,0.01603453792606321
1.1. Formação Florestal,Caatinga,l3,2005,0.048115584542512524,-0.008555554421527365,0.005742954151584208,0.0,0.05713861889165005,0.00855555442152732,0.2778238702434655,0.01599585708346581,0.22842330150742152,0.012972102263256253
1.2. Formação Savânica,Caatinga,l3,2005,0.5675302141120151,0.028170724368338618,0.010723482553456249,0.0,0.19466112044467132,0.02817072436833834,0.7893216604445366,0.012200523218715354,0.8285015355973215,0.013285007900910958
2.2. Formação Campestre (Campo),Caatinga,l3,2005,0.03045755174602385,-0.015289101680701463,0.004990863933887834,0.0,0.022706962333277847,0.015289101680701467,0.25150683703703636,0.02311141501936718,0.12525527102425413,0.011092020628432953
3.1. Pastagem,Caatinga,l3,2005,0.23923539244630432,0.04644318554960741,0.008593044631646514,0.0,0.06366272825314745,0.04644318554960758,0.7260048330354629,0.01731707489123567,0.8669454222425792,0.02130316352995068
3.2.1. Lavoura Temporária,Caatinga,l3,2005,0.002818839226825612,-0.0020391940880056915,0.0023948202705614987,0.0,0.001478892549210415,0.0020391940880056915,0.05156046284795478,0.012767051728412677,0.014260786437253585,0.0033119686613452596
3.4. Mosaico de Usos,Caatinga,l3,2005,0.09476296731183441,-0.05061877241176304,0.006004086315262909,0.0,0.0,0.050618772411763095,1.0,0.03938082455730977,0.4658380393978902,0.01770568730971991
4.2. Infraestrutura Urbana,Caatinga,l3,2005,0.003959347148249655,0.000626670807021198,0.0012148275372567954,0.0,0.0006353064914561219,0.0006266708070211983,0.7940862722388782,0.051891740039121066,0.9197713072801688,0.0624082516382006
"5.1. Rio, Lago e Oceano",Caatinga,l3,2005,0.009248134712618965,0.0008100054656456496,0.0015602988925678407,0.0,0.0023412031369337734,0.0008100054656456478,0.8030841687419928,0.038694936134744874,0.8734229544829601,0.042519527972349466
3.2.2. Lavoura Perene,Caatinga,l3,2005,0.003871968753607888,0.0004520364113846779,0.002300635505711463,0.0,0.005261517802436822,0.00045203641138467747,0.2870509643324191,0.03974431596076399,0.32056298265137645,0.046373743515121774
TOTAL,Caatinga,l3,2005,1.0,0.0,0.04352501379193531,74.95542024466108,17.39431749513919,7.65026226019975,0.7495542024466045,0.015745760129285965,0.7495542024466044,0.0161051694578994
1.1. Formação Florestal,Caatinga,l3,2006,0.047189584798462844,-0.007996009279543203,0.005719454318390664,0.0,0.05712358908025737,0.007996009279543165,0.2712633598243359,0.0162436032863784,0.22529931179087856,0.01336753334713062
1.2. Formação Savânica,Caatinga,l3,2006,0.5715770843274811,0.02333559942611689,0.010708384599742366,0.0,0.19603266659424912,0.023335599426116516,0.7960172374245409,0.012233016001325833,0.8285159850093553,0.013124977063498966
2.2. Formação Campestre (Campo),Caatinga,l3,2006,0.02938411762732865,-0.014100705164332476,0.004986235152748604,0.0,0.022597714417313078,0.014100705164332504,0.2607110986493966,0.023084096586683547,0.13560234494275852,0.011511525387121822
3.1. Pastagem,Caatinga,l3,2006,0.24202964553317685,0.04423306984406177,0.008673317124483399,0.0,0.06871887382250552,0.044233069844061945,0.7254532199495659,0.017218013834700622,0.8580362466111905,0.020957786703801797
3.2.1. Lavoura Temporária,Caatinga,l3,2006,0.0033160538041784875,-0.002379840852951529,0.0024986226421343104,0.0,0.0017777248208552655,0.002379840852951529,0.05057667781381395,0.011860951196600661,0.014279183510128938,0.0029399693358086658
3.4. Mosaico de Usos,Caatinga,l3,2006,0.08927770795133275,-0.04593488467386216,0.005857484511963605,0.0,0.0,0.045934884673862156,1.0,0.038779797986103585,0.4854831544409462,0.018362234118847902
4.2. Infraestrutura Urbana,Caatinga,l3,2006,0.003981174259536408,0.0006690570994722673,0.0012412250529726522,0.0,0.0006355352666431629,0.000669057099472267,0.7877901857760002,0.051214500192582064,0.9201824354810872,0.06237133637752305
"5.1. Rio, Lago e Oceano",Caatinga,l3,2006,0.009454578622403325,0.0010388640408854957,0.001560716923583658,0.0,0.0019847962358135775,0.001038864040885495,0.8064255722386868,0.037285455964209714,0.8950351826833165,0.04192400150600218
3.2.2. Lavoura Perene,Caatinga,l3,2006,0.0037900530760915816,0.0011348495601529634,0.0023285692446357504,0.0,0.005096792522912785,0.0011348495601529625,0.25211804300399476,0.0342411348344742,0.3276093473381179,0.04727891675607304
TOTAL,Caatinga,l3,2006,1.0,0.0,0.04357400957065501,75.26047136490358,17.698384638027495,7.041143997068927,0.7526047136490294,0.015685877066400337,0.7526047136490293,0.016016367976082392
1.1. Formação Florestal,Caatinga,l3,2007,0.04607696090046774,-0.007204932749773872,0.00567559980351057,0.0,0.0563752163088717,0.0072049327497738375,0.2748613978884282,0.0165143001592586,0.2318820466336266,0.013876124694846689
1.2. Formação Savânica,Caatinga,l3,2007,0.5724666793145486,0.022003190346841797,0.010648182062452593,0.0,0.1930589820118519,0.022003190346841617,0.800607755914893,0.012266143988932917,0.8313797213114565,0.013108696873652398
2.2. Formação Campestre (Campo),Caatinga,l3,2007,0.02852503755355961,-0.013331587204021809,0.004929454367989894,0.0,0.022341356134296303,0.013331587204021833,0.26477016015733446,0.023316281605925967,0.1410260117917928,0.011910235407865191
3.1. Pastagem,Caatinga,l3,2007,0.24446244650116583,0.0433104535918947,0.008619397255275309,0.0,0.06798346997494625,0.04331045359189484,0.7313778032803998,0.01729146629037917,0.8609531423988627,0.02096769554012217
3.2.1. Lavoura Temporária,Caatinga,l3,2007,0.003872074273552323,-0.0027717932064186147,0.0025837223374878975,0.0,0.0021059158886090738,0.0027717932064186147,0.043010031020937575,0.011699930101012461,0.012221646457663592,0.002507071048184349
3.4. Mosaico de Usos,Caatinga,l3,2007,0.08752080577528816,-0.04530634531002385,0.005819641747446761,0.0,0.0,0.04530634531002386,1.0,0.039259825592908276,0.4823362866842309,0.018320222975291952
4.2. Infraestrutura Urbana,Caatinga,l3,2007,0.004045119417767317,0.0009049364982500073,0.001214372526113283,0.0,0.0004213576223111408,0.0009049364982500075,0.7746257156821834,0.04885579565852952,0.9479177771043769,0.06329045058915918
"5.1. Rio, Lago e Oceano",Caatinga,l3,2007,0.009239338565562779,0.0011494729097721987,0.0015391337833694546,0.0,0.001715873598805883,0.0011494729097721989,0.8067719571251135,0.03735536045499914,0.9071430499797163,0.043017122352214075
3.2.2. Lavoura Perene,Caatinga,l3,2007,0.0037915376980789985,0.0012466051234794467,0.002340601110911346,0.0,0.004955850053607785,0.0012466051234794467,0.26073351189134547,0.03570573130027166,0.34645908227172695,0.05082946795390934
TOTAL,Caatinga,l3,2007,1.0,0.0,0.04337010499455712,75.6906330733112,17.447901079665005,6.861465847023812,0.7569063307331051,0.015744080385660088,0.7569063307331048,0.01606851316010068
1.1. Formação Florestal,Caatinga,l3,2008,0.045882557266273175,-0.007054514884086753,0.005680987395808309,0.0,0.0560996846703565,0.007054514884086725,0.2775880365257103,0.016401077792212462,0.23490844210052142,0.013823091714445533
1.2. Formação Savânica,Caatinga,l3,2008,0.5723765682729655,0.020843537802030562,0.010628111307272547,0.0,0.1951336938454724,0.02084353780203041,0.8003938445238821,0.012271977663334927,0.8295408087421826,0.013058936155627457
2.2. Formação Campestre (Campo),Caatinga,l3,2008,0.028870645624217504,-0.013752287866004426,0.004941720930648341,0.0,0.022155319247967806,0.013752287866004447,0.2672709694301315,0.023495483495966772,0.13995870361969695,0.011724391582988778
3.1. Pastagem,Caatinga,l3,2008,0.244408159673558,0.044010911224902305,0.008676357614373137,0.0,0.0710745128313024,0.04401091122490236,0.7241924142091177,0.016985941908395967,0.8545987316335252,0.02057514325483212
3.2.1. Lavoura Temporária,Caatinga,l3,2008,0.004698289895202789,-0.003481073155699647,0.0026558523892854075,0.0,0.002122807390448682,0.003481073155699647,0.1280076417141637,0.03023115435071601,0.03316377825853068,0.005465242208999249
3.4. Mosaico de Usos,Caatinga,l3,2008,0.08586667483724617,-0.043837028795110485,0.005701108419920865,0.0,0.0,0.04383702879511049,1.0,0.03919428430733624,0.48947564490880424,0.018762703991799124
4.2. Infraestrutura Urbana,Caatinga,l3,2008,0.004456545976645998,0.0004953925325162086,0.0012144459777064852,0.0,0.000849920506601062,0.000495392532516209,0.8141429292561126,0.05049711693758157,0.904643583724372,0.05922900808039344
"5.1. Rio, Lago e Oceano",Caatinga,l3,2008,0.009626171424532549,0.0010636172723596945,0.001619960162312709,0.0,0.002237725183865877,0.001063617272359695,0.7958350790481828,0.03713967626465189,0.8837686820035755,0.041771352005049174
3.2.2. Lavoura Perene,Caatinga,l3,2008,0.0038143870293499554,0.0017114458690925247,0.002484524095928952,0.0,0.004991035161601593,0.0017114458690925243,0.23867342223122556,0.032492239108237356,0.34576183234712804,0.05053056271161443
TOTAL,Caatinga,l3,2008,1.0,0.0,0.043603068293256754,75.45427458802907,17.73323494188082,6.812490470090125,0.7545427458802838,0.015681828700327805,0.7545427458802837,0.015971657922390293
1.1. Formação Florestal,Caatinga,l3,2009,0.04365168464639779,-0.004597392626930378,0.005655947423164414,0.0,0.05679396658671727,0.00459739262693034,0.27288444304140635,0.016589292648234024,0.24414427100440136,0.014848305459166782
1.2. Formação Savânica,Caatinga,l3,2009,0.5680974900652145,0.024132953224854897,0.01058155469403444,0.0,0.19202996518468418,0.02413295322485487,0.7971263767702874,0.012310477369349971,0.8309885463825609,0.013239622452160545
2.2. Formação Campestre (Campo),Caatinga,l3,2009,0.032004355452000796,-0.017358182545773232,0.00494193647330816,0.0,0.020591501118757724,0.01735818254577326,0.29703475267582563,0.025135606055626994,0.13593219689655414,0.01091352775755322
